INCIDENT_TYPE,Street,MONTH,YEAR,FILE_NUMBER,Latitude,Longitude
Fatal/Injury Collision,108TH AVE / 148TH ST,Jan,2019,19-13677,49.199631,-122.812546
Fatal/Injury Collision,152ND ST / 86TH AVE,Jan,2019,19-15781,49.159187,-122.801368
Fatal/Injury Collision,TRANS CANADA HWY / 152ND ST OFRP,Jan,2019,19-15388,49.191303000000005,-122.849144
Fatal/Injury Collision,FRASER HWY / 96TH AVE,Jan,2019,19-10599,49.191303000000005,-122.849144
Fatal/Injury Collision,100TH AVE / 152ND ST,Jan,2019,19-12711,49.184195,-122.80084
Fatal/Injury Collision,144TH ST / 104TH AVE,Jan,2019,19-13350,49.191303000000005,-122.849144
Fatal/Injury Collision,10300 152ND ST,Jan,2019,19-14829,49.189479999999996,-122.799246
Fatal/Injury Collision,176TH ST / 96TH AVE,Jan,2019,19-15875,49.176499,-122.734825
Fatal/Injury Collision,152ND ST / 88TH AVE,Jan,2019,19-2358,49.162888,-122.801423
Fatal/Injury Collision,96TH AVE / 156TH ST,Jan,2019,19-3437,49.176902,-122.79001299999999
Fatal/Injury Collision,144TH ST / FRASER HWY,Jan,2019,19-3579,49.191303000000005,-122.849144
Fatal/Injury Collision,108TH AVE / 148TH ST,Jan,2019,19-3896,49.199631,-122.812546
Fatal/Injury Collision,FRASER HWY / 140TH ST,Jan,2019,19-4167,49.191303000000005,-122.849144
Fatal/Injury Collision,15400 90TH AVE,Jan,2019,19-5753,49.166697,-122.79458500000001
Fatal/Injury Collision,158TH ST / 84TH AVE,Jan,2019,19-6808,49.15406,-122.783818
Fatal/Injury Collision,146TH ST / 84TH AVE,Jan,2019,19-9535,49.155518,-122.81756999999999
Fatal/Injury Collision,9100 162A ST,Jan,2019,19-10638,49.168353,-122.773027
Fatal/Injury Collision,160TH ST / 108TH AVE,Jan,2019,19-10689,49.198793,-122.77866000000002
Fatal/Injury Collision,14200 100A AVE,Jan,2019,19-10764,49.191303000000005,-122.849144
Fatal/Injury Collision,10100 152ND ST,Jan,2019,19-12234,49.185755,-122.800582
Fatal/Injury Collision,14300 104TH AVE,Jan,2019,19-13785,49.191348,-122.826125
Fatal/Injury Collision,154TH ST / FRASER HWY,Jan,2019,19-2933,49.191303000000005,-122.849144
Fatal/Injury Collision,148TH ST / 108TH AVE,Jan,2019,19-7662,49.199631,-122.812546
Fatal/Injury Collision,85TH AVE / 85TH AVENUE STRD,Jan,2019,19-14770,49.157571000000004,-122.62893500000001
Fatal/Injury Collision,130TH ST / 70B AVE,Jan,2019,19-872,49.191303000000005,-122.849144
Fatal/Injury Collision,138TH ST / 72ND AVE,Jan,2019,19-1344,49.133621999999995,-122.838652
Fatal/Injury Collision,KING GEORGE BLVD / 80TH AVE,Jan,2019,19-1360,49.14816,-122.84578700000002
Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,Jan,2019,19-5172,49.133509000000004,-122.845693
Fatal/Injury Collision,79A AVE / 138A ST,Jan,2019,19-6382,49.191303000000005,-122.849144
Fatal/Injury Collision,7500 KING GEORGE BLVD,Jan,2019,19-10650,49.138537,-122.84525500000001
Fatal/Injury Collision,13200 70B AVE,Jan,2019,19-10883,49.036657,-122.776517
Fatal/Injury Collision,12400 88TH AVE,Jan,2019,19-11178,49.163022999999995,-122.879805
Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,Jan,2019,19-12226,49.140874,-122.84573999999999
Fatal/Injury Collision,83A AVE / 140TH ST,Jan,2019,19-13632,49.191303000000005,-122.849144
Fatal/Injury Collision,140TH ST / 72ND AVE,Jan,2019,19-15772,49.133651,-122.834461
Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,Jan,2019,19-2284,49.105215,-122.83235400000001
Fatal/Injury Collision,134TH ST / 70B AVE,Jan,2019,19-7112,49.130819,-122.851105
Fatal/Injury Collision,72ND AVE / 144TH ST,Jan,2019,19-12876,49.133697999999995,-122.82333799999999
Fatal/Injury Collision,140TH ST / 56TH AVE,Jan,2019,19-1403,49.104514,-122.834497
Fatal/Injury Collision,68TH AVE / 144B ST,Jan,2019,19-1937,49.126205,-122.82331
Fatal/Injury Collision,KING GEORGE BLVD / 84TH AVE,Jan,2019,19-2333,49.155425,-122.84563899999999
Fatal/Injury Collision,126TH ST / 72ND AVE,Jan,2019,19-2401,49.133858000000004,-122.87341799999999
Fatal/Injury Collision,132ND ST / 68TH AVE,Jan,2019,19-3098,49.126406,-122.8566
Fatal/Injury Collision,140TH ST / 88TH AVE,Jan,2019,19-5963,49.162839,-122.833501
Fatal/Injury Collision,14100 71A AVE,Jan,2019,19-6577,49.191303000000005,-122.849144
Fatal/Injury Collision,60TH AVE / 146TH ST,Jan,2019,19-6815,49.111802000000004,-122.817756
Fatal/Injury Collision,146TH ST / 64TH AVE,Jan,2019,19-7113,49.119175,-122.817728
Fatal/Injury Collision,12800 BLOCK 72ND AVE,Jan,2019,19-7119,49.191303000000005,-122.849144
Fatal/Injury Collision,56TH AVE / 160TH ST,Jan,2019,19-8625,49.104421,-122.77906899999999
Fatal/Injury Collision,72ND AVE / 142ND ST,Jan,2019,19-10335,49.135053000000006,-122.828795
Fatal/Injury Collision,58TH AVE / 132ND ST,Jan,2019,19-10878,49.108144,-122.85672
Fatal/Injury Collision,6400 130TH ST,Jan,2019,19-12346,49.118814,-122.86213400000001
Fatal/Injury Collision,72ND AVE / 144TH ST,Jan,2019,19-12876,49.133697999999995,-122.82333799999999
Fatal/Injury Collision,74TH AVE / KING GEORGE BLVD,Jan,2019,19-13378,49.137209000000006,-122.845504
Fatal/Injury Collision,152ND ST / 76TH AVE,Jan,2019,19-13530,49.141068,-122.801179
Fatal/Injury Collision,12100 NORDEL WAY,Jan,2019,19-13554,49.161689,-122.886941
Fatal/Injury Collision,88TH AVE / 140TH ST,Jan,2019,19-13740,49.162732,-122.834579
Fatal/Injury Collision,128TH ST / 66TH AVE,Jan,2019,19-14235,49.121456,-122.86785800000001
Fatal/Injury Collision,76TH AVE / 132ND ST,Jan,2019,19-14739,49.140935999999996,-122.856719
Fatal/Injury Collision,124TH ST / 64TH AVE,Jan,2019,19-1487,49.120343,-122.87901699999999
Fatal/Injury Collision,72ND AVE / KWANTLEN WAY,Jan,2019,19-3810,49.133844,-122.871302
Fatal/Injury Collision,128TH ST / 76TH AVE,Jan,2019,19-7060,49.141026000000004,-122.86796799999999
Fatal/Injury Collision,124TH ST / 80TH AVE,Jan,2019,19-10209,49.149208,-122.87910500000001
Fatal/Injury Collision,134TH ST / 68TH AVE,Jan,2019,19-11392,49.126305,-122.851095
Fatal/Injury Collision,58TH AVE / 124TH ST,Jan,2019,19-15069,49.10873,-122.879125
Fatal/Injury Collision,64TH AVE / 132ND ST,Jan,2019,19-13423,49.118947,-122.856493
Fatal/Injury Collision,KING GEORGE BLVD / 68TH AVE,Jan,2019,19-880,49.12619,-122.845644
Fatal/Injury Collision,12000 NORDEL WAY,Jan,2019,19-2212,49.161618,-122.889575
Fatal/Injury Collision,152ND ST / 68TH AVE,Jan,2019,19-2482,49.126362,-122.80113100000001
Fatal/Injury Collision,124TH ST / 72ND AVE,Jan,2019,19-3389,49.133961,-122.87911100000001
Fatal/Injury Collision,144TH ST / 64TH AVE,Jan,2019,19-3887,49.11909,-122.823278
Fatal/Injury Collision,152ND ST / PANORAMA DR,Jan,2019,19-4105,49.10846,-122.801099
Fatal/Injury Collision,148TH ST / 66TH AVE,Jan,2019,19-6728,49.191303000000005,-122.849144
Fatal/Injury Collision,72ND AVE / 128TH ST,Jan,2019,19-8130,49.133823,-122.867898
Fatal/Injury Collision,56TH AVE / 144TH ST,Jan,2019,19-9850,49.104492,-122.82344099999999
Fatal/Injury Collision,69A AVE / 128TH ST,Jan,2019,19-10032,49.191303000000005,-122.849144
Fatal/Injury Collision,124TH ST / 83A AVE,Jan,2019,19-14340,49.191303000000005,-122.849144
Fatal/Injury Collision,128TH ST / 82ND AVE,Jan,2019,19-14463,49.150265999999995,-122.868048
Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,Jan,2019,19-1791,49.133509000000004,-122.845693
Fatal/Injury Collision,64TH AVE / 144TH ST,Jan,2019,19-2241,49.11909,-122.823278
Fatal/Injury Collision,64TH AVE / 148TH ST,Jan,2019,19-5319,49.119082,-122.812224
Fatal/Injury Collision,14800 74A AVE,Jan,2019,19-5907,49.191303000000005,-122.849144
Fatal/Injury Collision,12800 58TH AVE,Jan,2019,19-6365,49.109319,-122.86824399999999
Fatal/Injury Collision,12400 66TH AVE,Jan,2019,19-7092,49.122785,-122.878698
Fatal/Injury Collision,72ND AVE / 128TH ST,Jan,2019,19-10167,49.133823,-122.867898
Fatal/Injury Collision,12400 88TH AVE,Jan,2019,19-11178,49.163022999999995,-122.879805
Fatal/Injury Collision,7100 143A ST,Jan,2019,19-13559,49.131812,-122.824527
Fatal/Injury Collision,148TH ST / 66TH AVE,Jan,2019,19-6728,49.191303000000005,-122.849144
Fatal/Injury Collision,56TH AVE / 160TH ST,Jan,2019,19-8625,49.104421,-122.77906899999999
Fatal/Injury Collision,186TH ST / 64TH AVE,Jan,2019,19-831,49.119609000000004,-122.70713799999999
Fatal/Injury Collision,96TH AVE / GOLDEN EARS WAY,Jan,2019,19-3250,49.176320000000004,-122.734618
Fatal/Injury Collision,7500 176TH ST,Jan,2019,19-6188,49.138853999999995,-122.734154
Fatal/Injury Collision,184TH ST / 80TH AVE,Jan,2019,19-3964,49.147902,-122.71238999999998
Fatal/Injury Collision,188TH ST / 72ND AVE,Jan,2019,19-6482,49.1335,-122.701654
Fatal/Injury Collision,194TH ST / 68TH AVE,Jan,2019,19-7056,49.12634,-122.68526100000001
Fatal/Injury Collision,FRASER HWY / 184TH ST,Jan,2019,19-10969,49.191303000000005,-122.849144
Fatal/Injury Collision,18600 FRASER HWY,Jan,2019,19-1381,49.191303000000005,-122.849144
Fatal/Injury Collision,176TH ST / 68A AVE,Jan,2019,19-1867,49.127249,-122.734705
Fatal/Injury Collision,64TH AVE / 176TH ST,Jan,2019,19-3294,49.118798999999996,-122.73341200000002
Fatal/Injury Collision,72ND AVE / 188TH ST,Jan,2019,19-6524,49.1335,-122.701654
Fatal/Injury Collision,176TH ST / 56TH AVE,Jan,2019,19-8618,49.104112,-122.73496499999999
Fatal/Injury Collision,177B ST / 56TH AVE,Jan,2019,19-8859,49.036657,-122.776517
Fatal/Injury Collision,172ND ST / 58TH AVE,Jan,2019,19-9154,49.107834999999994,-122.74390700000001
Fatal/Injury Collision,176TH ST / 60TH AVE,Jan,2019,19-9682,49.111494,-122.734773
Fatal/Injury Collision,96TH AVE CONN / GOLDEN EARS WAY,Jan,2019,19-11086,49.176320000000004,-122.734618
Fatal/Injury Collision,176TH ST / 60TH AVE,Jan,2019,19-12322,49.111494,-122.734773
Fatal/Injury Collision,188TH ST / FRASER HWY,Jan,2019,19-14298,49.191303000000005,-122.849144
Fatal/Injury Collision,18800 68TH AVE,Jan,2019,19-15041,49.126011,-122.701097
Fatal/Injury Collision,6000 172ND ST,Jan,2019,19-15597,49.11217,-122.74318799999999
Fatal/Injury Collision,96TH AVE / GOLDEN EARS WAY,Jan,2019,19-3250,49.176320000000004,-122.734618
Fatal/Injury Collision,92ND AVE / 176TH ST,Jan,2019,19-3900,49.170002000000004,-122.73480500000001
Fatal/Injury Collision,17600 BLOCK 62ND AVE,Jan,2019,19-5502,49.191303000000005,-122.849144
Fatal/Injury Collision,96TH AVE / 192ND ST,Jan,2019,19-11164,49.176975,-122.690549
Fatal/Injury Collision,5500 176TH ST,Jan,2019,19-7528,49.103059,-122.733428
Fatal/Injury Collision,96TH AVE / GOLDEN EARS WAY,Jan,2019,19-14040,49.176320000000004,-122.734618
Fatal/Injury Collision,96TH AVE / 179TH ST,Jan,2019,19-14374,49.191303000000005,-122.849144
Fatal/Injury Collision,64TH AVE / 168TH ST,Jan,2019,19-15290,49.118956,-122.75661200000002
Fatal/Injury Collision,5500 176TH ST,Jan,2019,19-7528,49.103059,-122.733428
Fatal/Injury Collision,64TH AVE / 168TH ST,Jan,2019,19-15290,49.118956,-122.75661200000002
Fatal/Injury Collision,32ND AVE / 32ND AVENUE STRD,Jan,2019,19-9346,49.061388,-122.80494099999999
Fatal/Injury Collision,32ND AVE / 184TH ST,Jan,2019,19-13824,49.060161,-122.713454
Fatal/Injury Collision,18A AVE / 148TH ST,Jan,2019,19-548,49.191303000000005,-122.849144
Fatal/Injury Collision,KING GEORGE BLVD ONRP / HWY 99,Jan,2019,19-11046,49.073827,-122.82291799999999
Fatal/Injury Collision,184TH ST / 0TH AVE,Jan,2019,19-12746,49.191303000000005,-122.849144
Fatal/Injury Collision,174TH ST / 16TH AVE,Jan,2019,19-13879,49.031184,-122.73974299999999
Fatal/Injury Collision,MARINE DR / 128TH ST,Jan,2019,19-15944,49.027205,-122.867527
Fatal/Injury Collision,148TH ST / 18A AVE,Jan,2019,19-15994,49.035681,-122.81221299999999
Fatal/Injury Collision,4000 BLOCK 152ND ST,Jan,2019,19-2816,49.191303000000005,-122.849144
Fatal/Injury Collision,32ND AVE / 152ND ST,Jan,2019,19-9320,49.061278,-122.80493
Fatal/Injury Collision,32ND AVE / 184TH ST,Jan,2019,19-13824,49.060161,-122.713454
Fatal/Injury Collision,184TH ST / 40TH AVE,Jan,2019,19-640,49.191303000000005,-122.849144
Fatal/Injury Collision,19TH AVE / 152ND ST,Jan,2019,19-10626,49.036566,-122.80110900000001
Fatal/Injury Collision,148TH ST / 16TH AVE,Jan,2019,19-11169,49.191303000000005,-122.849144
Fatal/Injury Collision,16TH AVE / HWY 99 ONRP,Jan,2019,19-12626,49.191303000000005,-122.849144
Fatal/Injury Collision,160TH ST / 32ND AVE,Jan,2019,19-14091,49.058999,-122.77915700000001
Fatal/Injury Collision,15100 36TH AVE,Jan,2019,19-620,49.06686,-122.804259
Fatal/Injury Collision,1700 KING GEORGE BLVD,Jan,2019,19-6879,49.032878000000004,-122.77705800000001
Fatal/Injury Collision,26TH AVE / KING GEORGE BLVD,Jan,2019,19-12678,49.049081,-122.797839
Fatal/Injury Collision,192ND ST / 32ND AVE,Jan,2019,19-14315,49.060123,-122.69153600000001
Graffiti,6724 135B ST,Jan,2019,21209747,49.036657,-122.776517
Graffiti,6571 KING GEORGE BLVD,Jan,2019,21209685,49.122034,-122.845899
Graffiti,8951 152 ST,Jan,2019,21296225,49.165558000000004,-122.80166799999999
Graffiti,16060 110A AVE,Jan,2019,21248096,49.191303000000005,-122.849144
Graffiti,7380 151A ST,Jan,2019,21279703,49.135821,-122.80157
Graffiti,1658 128 ST,Jan,2019,21210347,49.032336,-122.867269
Graffiti,15051 101 AVE,Jan,2019,21288314,49.186271000000005,-122.805019
Graffiti,1635 128 ST,Jan,2019,21210345,49.031940000000006,-122.86770700000001
Graffiti,15225 CROYDON DR,Jan,2019,21192707,49.060387,-122.80048500000001
Graffiti,5811 184 ST,Jan,2019,21253552,49.107815,-122.712947
Graffiti,6968 143A ST,Jan,2019,21253633,49.129456,-122.82451999999999
Graffiti,6543 KING GEORGE BLVD,Jan,2019,21209698,49.121386,-122.84588899999999
Graffiti,6359 172A ST,Jan,2019,21232001,49.118092,-122.744845
Graffiti,17905 60 AVE,Jan,2019,21290993,49.111717,-122.726583
Graffiti,14745 60 AVE,Jan,2019,21202090,49.111951,-122.81373899999998
Graffiti,6450 148 ST,Jan,2019,21276280,49.119696999999995,-122.811074
Graffiti,16956 GREENWAY DR,Jan,2019,21249824,49.157666,-122.75321699999999
Graffiti,1740 152 ST,Jan,2019,21224619,49.033660999999995,-122.800932
Break and Enter - Business,13600 GROSVENOR RD,Feb,2019,19-17094,49.19918,-122.844829
Break and Enter - Business,12700 110TH AVE,Feb,2019,19-17539,49.203719,-122.87116499999999
Break and Enter - Business,10400 132ND ST,Feb,2019,19-17546,49.192399,-122.85616399999999
Break and Enter - Business,10300 136A ST,Feb,2019,19-17572,49.190515999999995,-122.8431
Break and Enter - Business,10400 132ND ST,Feb,2019,19-18090,49.192399,-122.85616399999999
Break and Enter - Business,13600 105TH AVE,Jan,2019,19-18294,49.194345,-122.84648500000002
Break and Enter - Business,12500 OLD YALE RD,Feb,2019,19-18623,49.196945,-122.876033
Break and Enter - Business,10300 WHALLEY BLVD,Feb,2019,19-19061,49.189855,-122.841705
Break and Enter - Business,10400 138TH ST,Feb,2019,19-19071,49.192307,-122.839474
Break and Enter - Business,13600 104TH AVE,Feb,2019,19-19132,49.192592,-122.844272
Break and Enter - Business,9800 KING GEORGE BLVD,Feb,2019,19-19784,49.179932,-122.845184
Break and Enter - Business,12400 KING GEORGE BLVD,Feb,2019,19-20289,49.205642,-122.87693700000001
Break and Enter - Business,10700 KING GEORGE BLVD,Feb,2019,19-20660,49.197047,-122.84496499999999
Break and Enter - Business,13200 KING GEORGE BLVD,Feb,2019,19-20715,49.206427000000005,-122.856171
Break and Enter - Business,13400 108TH AVE,Feb,2019,19-20758,49.198741,-122.85056200000001
Break and Enter - Business,9800 140TH ST,Feb,2019,19-20786,49.179726,-122.833825
Break and Enter - Business,11100 124TH ST,Feb,2019,19-20831,49.204173,-122.87838700000002
Break and Enter - Business,13700 96TH AVE,Feb,2019,19-21193,49.176868,-122.843849
Break and Enter - Business,13200 OLD YALE RD,Feb,2019,19-21253,49.187326,-122.855737
Break and Enter - Business,10700 KING GEORGE BLVD,Feb,2019,19-21563,49.197047,-122.84496499999999
Break and Enter - Business,11000 OLSEN RD,Feb,2019,19-21909,49.202469,-122.89048899999999
Break and Enter - Business,9600 KING GEORGE BLVD,Feb,2019,19-22029,49.177493,-122.84529199999999
Break and Enter - Business,10700 CITY PKWY,Feb,2019,19-22032,49.197171999999995,-122.848575
Break and Enter - Business,13300 CENTRAL AVE,Feb,2019,19-22043,49.190128,-122.852492
Break and Enter - Business,10200 133A ST,Feb,2019,19-22503,49.188192,-122.851854
Break and Enter - Business,10700 SCOTT RD,Feb,2019,19-22593,49.196933,-122.88443899999999
Break and Enter - Business,13200 108TH AVE,Feb,2019,19-23093,49.198781,-122.857051
Break and Enter - Business,13500 HILTON RD,Feb,2019,19-23149,49.202584,-122.84823899999999
Break and Enter - Business,10200 CITY PKWY,Feb,2019,19-23265,49.188587,-122.84741499999998
Break and Enter - Business,12900 115TH AVE,Feb,2019,19-23498,49.212538,-122.86439299999999
Break and Enter - Business,13600 104TH AVE,Feb,2019,19-23539,49.192592,-122.844272
Break and Enter - Business,10000 132ND ST,Feb,2019,19-23741,49.191303000000005,-122.849144
Break and Enter - Business,11800 103A AVE,Feb,2019,19-24333,49.191303000000005,-122.849144
Break and Enter - Business,13900 102ND AVE,Feb,2019,19-24846,49.186634999999995,-122.83766999999999
Break and Enter - Business,10000 137A ST,Feb,2019,19-24901,49.191303000000005,-122.849144
Break and Enter - Business,13700 96TH AVE,Feb,2019,19-27357,49.176868,-122.843849
Break and Enter - Business,11800 99TH AVE,Feb,2019,19-27455,49.182534000000004,-122.895552
Break and Enter - Business,13800 100TH AVE,Feb,2019,19-27866,49.183988,-122.84061200000001
Break and Enter - Business,13100 92ND AVE,Feb,2019,19-28193,49.169753,-122.85966699999999
Break and Enter - Business,12400 KING GEORGE BLVD,Feb,2019,19-28299,49.205642,-122.87693700000001
Break and Enter - Business,9800 KING GEORGE BLVD,Feb,2019,19-28368,49.179932,-122.845184
Break and Enter - Business,12400 110TH AVE,Feb,2019,19-28364,49.202420000000004,-122.878299
Break and Enter - Business,13600 105TH AVE,Feb,2019,19-28377,49.194345,-122.84648500000002
Break and Enter - Business,10600 KING GEORGE BLVD,Feb,2019,19-28836,49.195737,-122.84419299999999
Break and Enter - Residence,12300 91ST AVE,Feb,2019,19-16570,49.169381,-122.881119
Break and Enter - Residence,12500 113TH AVE,Feb,2019,19-16679,49.20877,-122.87590700000001
Break and Enter - Residence,10500 139TH ST,Feb,2019,19-17147,49.193497,-122.83606200000001
Break and Enter - Residence,11300 126A ST,Feb,2019,19-17579,49.20815,-122.87069299999999
Break and Enter - Residence,12300 95A AVE,Feb,2019,19-18034,49.191303000000005,-122.849144
Break and Enter - Residence,13800 BRENTWOOD CRES,Feb,2019,19-18113,49.204322999999995,-122.83973799999998
Break and Enter - Residence,9600 121ST ST,Jan,2019,19-19185,49.177673,-122.887179
Break and Enter - Residence,13200 104TH AVE,Feb,2019,19-19625,49.191512,-122.856753
Break and Enter - Residence,13600 GROSVENOR RD,Feb,2019,19-21128,49.19918,-122.844829
Break and Enter - Residence,10200 133RD ST,Feb,2019,19-23727,49.187884000000004,-122.85411200000001
Break and Enter - Residence,9300 127A ST,Feb,2019,19-24553,49.17176,-122.869455
Break and Enter - Residence,10000 122ND ST,Feb,2019,19-28131,49.191303000000005,-122.849144
Break and Enter - Residence,13500 105TH AVE,Feb,2019,19-29019,49.194340000000004,-122.847774
Break and Enter - Residence,13500 105TH AVE,Feb,2019,19-29208,49.194340000000004,-122.847774
Break and Enter - Residence,13300 104TH AVE,Feb,2019,19-28598,49.19147,-122.853448
Break and Enter - Residence,10000 137A ST,Feb,2019,19-27740,49.191303000000005,-122.849144
Break and Enter - Business,14800 100TH AVE,Feb,2019,19-16643,49.18397,-122.810569
Break and Enter - Business,10300 152ND ST,Feb,2019,19-17131,49.189479999999996,-122.799246
Break and Enter - Business,10300 150TH ST,Feb,2019,19-17676,49.190545,-122.806146
Break and Enter - Business,10700 146TH ST,Feb,2019,19-17815,49.197309999999995,-122.817274
Break and Enter - Business,10500 150TH ST,Feb,2019,19-17933,49.193449,-122.806087
Break and Enter - Business,10100 155TH ST,Feb,2019,19-18595,49.186681,-122.792317
Break and Enter - Business,15100 108TH AVE,Feb,2019,19-19361,49.198577,-122.80278500000001
Break and Enter - Business,10500 150TH ST,Feb,2019,19-20772,49.193449,-122.806087
Break and Enter - Business,15900 FRASER HWY,Feb,2019,19-21609,49.191303000000005,-122.849144
Break and Enter - Business,15200 105TH AVE,Feb,2019,19-23028,49.192989000000004,-122.800124
Break and Enter - Business,16100 83RD AVE,Feb,2019,19-25984,49.153529,-122.77674499999999
Break and Enter - Business,10600 151A ST,Feb,2019,19-28469,49.195137,-122.801795
Break and Enter - Business,15300 101ST AVE,Feb,2019,19-29055,49.186867,-122.79784
Break and Enter - Residence,16100 95A AVE,Feb,2019,19-16623,49.191303000000005,-122.849144
Break and Enter - Residence,14000 115A AVE,Feb,2019,19-16944,49.191303000000005,-122.849144
Break and Enter - Residence,10000 155TH ST,Feb,2019,19-16978,49.191303000000005,-122.849144
Break and Enter - Residence,14000 102ND AVE,Feb,2019,19-16991,49.188842,-122.833206
Break and Enter - Residence,14200 MELROSE DR,Feb,2019,19-18096,49.206333,-122.82883799999999
Break and Enter - Residence,14200 MELROSE DR,Feb,2019,19-18166,49.206333,-122.82883799999999
Break and Enter - Residence,9000 156TH ST,Feb,2019,19-18440,49.166602000000005,-122.789874
Break and Enter - Residence,15300 GUILDFORD DR,Feb,2019,19-18461,49.195792,-122.79694599999999
Break and Enter - Residence,11200 158A ST,Feb,2019,19-18466,49.206340000000004,-122.78243300000001
Break and Enter - Residence,15300 GUILDFORD DR,Feb,2019,19-18644,49.195792,-122.79694599999999
